source,locality,name,operator,operator_confidence,operator_raw,operator_osm,osm_ref,status,sq_ft,mw,utility,utility_confidence,utility_candidates,utility_boundary_m,self_generation,self_generation_source,parcel_id,zoning_case,lon,lat
pec,Hanover County,VALCO Hanover County Four,VALCO,unresolved,VALCO,,,Proposed,2600000,900.0,Dominion (VEPCO),unambiguous,,5505,,,7757-98-4106,,-77.540287,37.697532
pec,Spotsylvania County,Crossroads Technology Campus,"RCK DIGITAL CROSSROADS, LLC",unresolved,"RCK DIGITAL CROSSROADS, LLC",,,Proposed,2278500,,REC (co-op),unambiguous,,1605,,,37-A-20,,-77.449524,38.23053
pec,Chesterfield County,Old Bermuda Data Center,"Washington Single Family Fund3 LLC, Jacob Manevich",unresolved,"Washington Single Family Fund3 LLC, Jacob Manevich",,,Proposed,792000,,Dominion (VEPCO),unambiguous,,10725,,,8.0464741810e+14,,-77.394861,37.336156
pec,Chesterfield County,Digital Drive,PowerHouse,matched,PowerHouse Data Centers,PowerHouse,,Proposed,422000,,Dominion (VEPCO),unambiguous,,9838,,,8.2165575290e+14,,-77.333698,37.355967
pec,Chesterfield County,Project Gale,Tradeport 95 LLC,unresolved,Tradeport 95 LLC,,,Proposed,2388160,,Dominion (VEPCO),unambiguous,,15880,,,8.0066906760e+14,,-77.408189,37.39524
pec,Loudoun County,DULLES TECHNOLOGY PARK,CyrusOne,osm_tag,Dulles Technology Park LLC,CyrusOne,CyrusOne Northern Virginia Sterling IV,Proposed,979055,,Dominion (VEPCO),unambiguous,,644,yes (air permit),DEQ 74109 [operating],33159716000,,-77.428904,38.987009
pec,Wythe County,TAC Data Center,TAC Data Centers,unresolved,TAC Data Centers,,,Proposed,4000000,1000.0,Appalachian Power,unambiguous,,37864,,,31-24,,-80.843099,36.965954
pec,Loudoun County,ASHBROOK TECH CENTER,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,535644,,Dominion (VEPCO),unambiguous,,1602,,,83103527000,,-77.473919,39.064497
pec,Chesterfield County,Project Skye,Google,matched,Google,,,Proposed,,,Dominion (VEPCO),unambiguous,,6447,,,6.986840455e+14,,-77.75997,37.420369
pec,Goochland County,Tuckahoe Technology Park,Tract,unresolved,Tract,,,Proposed,,900.0,Dominion (VEPCO),unambiguous,,5676,,,63-14-0-A-0,,-77.692279,37.612245
pec,Shenandoah County,Project Tallmadge,Takanock,unresolved,Takanock,,,Proposed,2000000,180.0,SVEC (co-op),unambiguous,,3641,,,,,-78.356757,39.013158
