provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
420186,"Craion, Inc.",70,Unlicensed Fixed Wireless,38695,43709,38695,43709
420187,"Golden Belt Telephone Association, Inc",40,Cable,77,77,77,77
420187,"Golden Belt Telephone Association, Inc",50,Fiber to the Premises,12696,13198,12696,13198
420187,"Golden Belt Telephone Association, Inc",70,Unlicensed Fixed Wireless,264,266,264,266
420187,"Golden Belt Telephone Association, Inc",71,Licensed Fixed Wireless,172,172,172,172
420187,"Golden Belt Telephone Association, Inc",72,LBR Fixed Wireless,123,123,123,123
430001,"Acrospire Networks, LLC",70,Unlicensed Fixed Wireless,1775,1873,1663,1758
430001,"Acrospire Networks, LLC",72,LBR Fixed Wireless,8062,11156,7023,10019
430004,"EnerMuscle Marketing, LLC",70,Unlicensed Fixed Wireless,53124,58573,53124,58573
430010,Bayfield Wireless,70,Unlicensed Fixed Wireless,23,24,2,2
430010,Bayfield Wireless,71,Licensed Fixed Wireless,7741,9472,1246,2254
430011,"Beacon Broadband, Inc.",50,Fiber to the Premises,14883,17612,1473,2615
430011,"Beacon Broadband, Inc.",70,Unlicensed Fixed Wireless,454,627,93,99
430014,"BlueNet Communications, LLC",70,Unlicensed Fixed Wireless,192979,447344,192979,447344
430018,Canebrake Connections LLC,70,Unlicensed Fixed Wireless,284,370,43,65
430021,Coast Electric Power Association,50,Fiber to the Premises,65325,73680,65325,73680
430026,"Satellite Center, LLC",70,Unlicensed Fixed Wireless,4812,5247,672,886
430028,Delta Electric Power Association,50,Fiber to the Premises,20606,23472,20606,23472
430030,East Mississippi Electric Power Association,50,Fiber to the Premises,35291,37464,35291,37464
430031,"Everywhere Wireless, LLC",50,Fiber to the Premises,2,340,0,0
430031,"Everywhere Wireless, LLC",71,Licensed Fixed Wireless,952,31503,0,0
430033,Alcorn County Electric Power Association,50,Fiber to the Premises,25497,28597,25497,28597
430034,"Force Broadband, LLC",50,Fiber to the Premises,5361,7254,5361,7254
430034,"Force Broadband, LLC",70,Unlicensed Fixed Wireless,16294,18948,15724,18302
430037,"Further Reach, Inc.",10,Copper,3278,3917,3278,3917
430037,"Further Reach, Inc.",70,Unlicensed Fixed Wireless,10954,13397,10954,13397
430037,"Further Reach, Inc.",72,LBR Fixed Wireless,723,827,723,827
430041,Hancock Telephone Company,50,Fiber to the Premises,363,374,71,79
430042,"Helio Broadband, LLC",10,Copper,30,1373,30,1373
430044,"HRcom, Inc.",50,Fiber to the Premises,0,0,63,90
430044,"HRcom, Inc.",70,Unlicensed Fixed Wireless,28674,30183,28674,30183
430051,"Lynches River Communications, Inc.",50,Fiber to the Premises,21486,22563,21486,22563
430052,"MCEC Fiber, Inc.",50,Fiber to the Premises,7479,8283,7479,8283
430054,Milan Department of Public Utilities,50,Fiber to the Premises,2566,2869,369,571
430055,MORnet Communications,70,Unlicensed Fixed Wireless,5286,5722,0,0
430056,"M-Pulse Fiber, LLC",50,Fiber to the Premises,10757,12165,10757,12165
430060,"New Hampshire Electric Cooperative, Inc.",50,Fiber to the Premises,37942,43723,37942,43723
430061,Nexus Air Fiber LLC,70,Unlicensed Fixed Wireless,13906,15182,13906,15182
430062,Northern Broadband,50,Fiber to the Premises,10,10,10,10
430062,Northern Broadband,70,Unlicensed Fixed Wireless,3192,3295,3192,3295
430063,North East Fiber LLC,50,Fiber to the Premises,23642,27313,2110,3358
430065,PCs for People,40,Cable,173,2719,0,0
430065,PCs for People,50,Fiber to the Premises,2,375,0,0
430065,PCs for People,72,LBR Fixed Wireless,278310,493989,0,0
430071,Orange County Broadband Authority,50,Fiber to the Premises,11599,12080,11599,12080
430073,Silver Rapid LLC,70,Unlicensed Fixed Wireless,4612,5029,4612,5029
430074,Skynet Wireless,70,Unlicensed Fixed Wireless,38887,43183,38887,43183
430076,Space Exploration Technologies Corp.,61,NGSO Satellite,116091843,161932055,116091843,161932055
430077,Stanfield Technologies LLC,70,Unlicensed Fixed Wireless,11988,12385,0,0
430078,"STS Broadband, LLC",50,Fiber to the Premises,0,0,5,7
430078,"STS Broadband, LLC",70,Unlicensed Fixed Wireless,1324,1559,15,29
430079,"Susquehanna Broadband, LLC",50,Fiber to the Premises,107,119,107,119
430079,"Susquehanna Broadband, LLC",70,Unlicensed Fixed Wireless,1857,2138,1857,2138
430079,"Susquehanna Broadband, LLC",72,LBR Fixed Wireless,10853,12883,10853,12883
430080,Tarin Strategies LLC,70,Unlicensed Fixed Wireless,2574,2914,0,0
430081,"Telecast Communications, LLC",70,Unlicensed Fixed Wireless,10506,11887,10485,11865
430082,"Texas Rural Internet, LLC",70,Unlicensed Fixed Wireless,4027,4635,1277,1524
430085,"TNT-WIFI, LLC",70,Unlicensed Fixed Wireless,0,0,5050,5699
430086,Tombigbee Electric Power Association,50,Fiber to the Premises,43221,49957,6548,9074
430089,"Project A, Inc.",70,Unlicensed Fixed Wireless,30514,38227,30514,38227
430090,"U.S. Electric & Communications, LLC",70,Unlicensed Fixed Wireless,89,105,89,105
430092,VITALink LLC,50,Fiber to the Premises,7076,9449,7076,9449
430099,"Z3N, LLC",40,Cable,914,1029,914,1029
430099,"Z3N, LLC",50,Fiber to the Premises,523,593,523,593
430099,"Z3N, LLC",70,Unlicensed Fixed Wireless,1493,1714,1493,1714
430100,"Zavala Communications, LLC",70,Unlicensed Fixed Wireless,177,347,177,347
430109,Centric Infrastructure Group LLC,50,Fiber to the Premises,22062,25915,3586,3694
430110,"Clay County Connect, Inc.",50,Fiber to the Premises,12017,12169,1723,1973
430114,"Conexon Connect, LLC",50,Fiber to the Premises,415600,447395,415600,447395
430114,"Conexon Connect, LLC",70,Unlicensed Fixed Wireless,3269,3579,3269,3579
430121,"Epic Touch Co., Inc.",50,Fiber to the Premises,1743,2344,2034,2773
430123,Fond du Lac Band of Lake Superior Chippewa,50,Fiber to the Premises,1573,1920,1762,2112
430130,Hood River Electric Cooperative,50,Fiber to the Premises,2845,3160,2845,3160
430130,Hood River Electric Cooperative,70,Unlicensed Fixed Wireless,3598,3906,3598,3906
430139,"Live Wire Networks, Inc.",72,LBR Fixed Wireless,221033,422571,221033,422571
430160,South Georgia Governmental Services Authority,40,Cable,1701,2185,379,674
430160,South Georgia Governmental Services Authority,50,Fiber to the Premises,5,5,91,141
430166,"United Electric Cooperative Services, Inc.",50,Fiber to the Premises,57644,60197,57644,60197
430175,White Cloud Networks,50,Fiber to the Premises,579,1263,579,1263
430175,White Cloud Networks,71,Licensed Fixed Wireless,247328,302358,247328,302358
430176,"Wisper ISP, Inc.",50,Fiber to the Premises,498,543,498,543
430176,"Wisper ISP, Inc.",70,Unlicensed Fixed Wireless,112398,148652,112398,148652
430176,"Wisper ISP, Inc.",71,Licensed Fixed Wireless,883701,1021866,883701,1021866
430176,"Wisper ISP, Inc.",72,LBR Fixed Wireless,260274,347409,260274,347409
430178,"Tier Two Communications, LLC",70,Unlicensed Fixed Wireless,741,751,741,751
430179,County of Orangeburg,50,Fiber to the Premises,8150,8452,8150,8452
430181,"CIBL, Inc.",10,Copper,1249,1550,104,174
430181,"CIBL, Inc.",50,Fiber to the Premises,6649,7972,1430,1994
430181,"CIBL, Inc.",70,Unlicensed Fixed Wireless,14306,16438,14306,16438
430185,Angeles Enterprises,50,Fiber to the Premises,41839,47209,41839,47209
430185,Angeles Enterprises,70,Unlicensed Fixed Wireless,36046,41305,36046,41305
430186,ALE-NET Inc.,70,Unlicensed Fixed Wireless,16402,17393,16402,17393
430193,"D and B Broadband, LLC",50,Fiber to the Premises,9,102,9,102
430193,"D and B Broadband, LLC",70,Unlicensed Fixed Wireless,43,61,43,61
430198,I.H.M. Eagle Corp.,70,Unlicensed Fixed Wireless,1673,1954,500,527
430199,"InNet Connections, Inc.",70,Unlicensed Fixed Wireless,337956,609477,337956,609477
430202,"Jackson Broadband, Inc.",40,Cable,607,631,607,631
430202,"Jackson Broadband, Inc.",50,Fiber to the Premises,287,304,287,304
430203,Kennett Board of Public Works,50,Fiber to the Premises,4706,5392,0,0
430204,Lake Bruin Wireless LLC,70,Unlicensed Fixed Wireless,2354,2358,546,555
430209,Rimrock Wireless,70,Unlicensed Fixed Wireless,261,277,234,250
430209,Rimrock Wireless,72,LBR Fixed Wireless,7044,9284,7044,9284
430213,Speedy Net,70,Unlicensed Fixed Wireless,46101,52403,46101,52403
430219,TriTech Wireless LLC,50,Fiber to the Premises,591,601,14,14
430222,"Wireless Partners Holdings, LLC",71,Licensed Fixed Wireless,37729,44885,1771,3157
430224,4NET Inc.,70,Unlicensed Fixed Wireless,96022,106605,96022,106605
430226,Dualnet Inc.,70,Unlicensed Fixed Wireless,10774,11202,10774,11202
430230,"Telespan, LLC",70,Unlicensed Fixed Wireless,95411,130478,95267,130332
430233,"WiFast, LLC",10,Copper,176,2070,176,2070
430233,"WiFast, LLC",50,Fiber to the Premises,176,2070,176,2070
430234,World Connections PR,70,Unlicensed Fixed Wireless,70606,77344,70606,77344
430237,G&B Networks Solutions Inc.,70,Unlicensed Fixed Wireless,22350,24160,22350,24160
430240,CDE Lightband,50,Fiber to the Premises,68828,94946,68828,94946
440000,"First American Holdings, Inc.",10,Copper,463,464,463,464
440000,"First American Holdings, Inc.",50,Fiber to the Premises,1184,1189,1184,1189
440000,"First American Holdings, Inc.",70,Unlicensed Fixed Wireless,3732,3753,3732,3753
440004,"4-County Fiber, LLC",50,Fiber to the Premises,36449,43430,6249,7871
440017,City of Hillsboro,50,Fiber to the Premises,7751,9110,7751,9110
440018,City of Sallisaw,50,Fiber to the Premises,2902,3222,389,618
440025,Craig-Botetourt Electric Cooperative,50,Fiber to the Premises,1440,1442,1440,1442
440027,"DE Fastlink, LLC",50,Fiber to the Premises,36714,40407,36714,40407
440029,ElektraFi LLC,70,Unlicensed Fixed Wireless,62707,78046,62581,77907
440029,ElektraFi LLC,71,Licensed Fixed Wireless,8429,11902,8389,11856
440029,ElektraFi LLC,72,LBR Fixed Wireless,156417,173360,156363,173305
440030,"ERC Broadband, LLC",50,Fiber to the Premises,50,958,640,3561
440039,"Hoyos Consulting, LLC",50,Fiber to the Premises,3,5,30,430
440039,"Hoyos Consulting, LLC",70,Unlicensed Fixed Wireless,6910,9058,45618,91006
440058,"MSEC Communications, LLC",50,Fiber to the Premises,40856,43753,40856,43753
440063,Northcentral Electric Cooperative,50,Fiber to the Premises,26834,29301,26834,29301
440077,Senawave LLC,10,Copper,6,19,3,8
440077,Senawave LLC,50,Fiber to the Premises,159498,165896,33017,141942
440077,Senawave LLC,70,Unlicensed Fixed Wireless,105805,178455,133052,241016
440099,Tishomingo County Electric Power Association,50,Fiber to the Premises,12107,13411,12107,13411
440102,"Tri-County Electric Cooperative, Inc.",50,Fiber to the Premises,22013,23666,22013,23666
440114,Airwave Technologies LLC,71,Licensed Fixed Wireless,2976,3385,2976,3385
440116,Arizona Network LLC,70,Unlicensed Fixed Wireless,27755,29191,27755,29191
440117,"Bartlett Electric Cooperative, Inc.",50,Fiber to the Premises,5385,5790,5385,5790
440117,"Bartlett Electric Cooperative, Inc.",70,Unlicensed Fixed Wireless,889,1046,0,0
440119,BDA Wireless LLC,70,Unlicensed Fixed Wireless,14,19,14,19
440121,"Board of Trustees, Northern Michigan University",71,Licensed Fixed Wireless,20446,25921,20446,25921
440122,Canadian Valley Electric Cooperative,50,Fiber to the Premises,30144,31614,30144,31614
440123,Carolina Airlink LLC,70,Unlicensed Fixed Wireless,2,2,1,1
440123,Carolina Airlink LLC,72,LBR Fixed Wireless,641,641,103,103
440124,Central Florida Broadband,50,Fiber to the Premises,404,404,0,0
440124,Central Florida Broadband,72,LBR Fixed Wireless,4302,4747,0,0
440126,Choptank Electric Cooperative,50,Fiber to the Premises,13997,14602,13997,14602
440127,"City of Waupaca, WI",70,Unlicensed Fixed Wireless,6105,7287,6105,7287
440128,Connecting Point Computer Center,50,Fiber to the Premises,0,0,4003,5261
440128,Connecting Point Computer Center,70,Unlicensed Fixed Wireless,2740,3205,2740,3205
440132,Cullman Electric Cooperative,50,Fiber to the Premises,38219,39821,38219,39821
440133,Duke Broadband Inc.,50,Fiber to the Premises,2037,2332,99,175
440134,"Estherville Communications, LLC",50,Fiber to the Premises,3633,3869,3633,3869
440135,Fusion Networks,50,Fiber to the Premises,16,251,16,251
440135,Fusion Networks,70,Unlicensed Fixed Wireless,648,1004,648,1004
440138,GreatWave Communications,50,Fiber to the Premises,2271,2686,2271,2686
440141,Happy Cycling LLC,50,Fiber to the Premises,98,186,98,186
440141,Happy Cycling LLC,70,Unlicensed Fixed Wireless,2892,4077,2892,4077
440141,Happy Cycling LLC,72,LBR Fixed Wireless,6498,9887,6498,9887
440144,Horizon Broadband LLC.,70,Unlicensed Fixed Wireless,11360,12073,11360,12073
440145,"IP Solutions, Inc.",50,Fiber to the Premises,0,0,1,1
440145,"IP Solutions, Inc.",70,Unlicensed Fixed Wireless,234140,497336,234140,497336
440146,"Juvilex Communications, LLC",50,Fiber to the Premises,2,3,2,3
440148,Long Range Network,70,Unlicensed Fixed Wireless,3219,3457,3219,3457
440148,Long Range Network,72,LBR Fixed Wireless,1661,1714,1661,1714
440149,Lyme Fiber LLC,50,Fiber to the Premises,1051,1615,1051,1615
440150,"Lynx WV, Inc.",70,Unlicensed Fixed Wireless,15251,16204,15251,16204
440151,Mifflin County Wireless,50,Fiber to the Premises,631,982,631,982
440151,Mifflin County Wireless,70,Unlicensed Fixed Wireless,5567,6109,5380,5921
440151,Mifflin County Wireless,72,LBR Fixed Wireless,11897,14185,11898,14186
440152,"Mobile Communication Service, Inc.",71,Licensed Fixed Wireless,547,592,547,592
440153,Mobile Communications LLC,50,Fiber to the Premises,3216,4273,3216,4273
440153,Mobile Communications LLC,70,Unlicensed Fixed Wireless,5992,9323,5890,9192
440153,Mobile Communications LLC,72,LBR Fixed Wireless,1194,1637,1194,1637
440155,Natchez Trace Electric Power Association,50,Fiber to the Premises,14221,15784,14221,15784
440157,New Hampton Municipal Utilities,50,Fiber to the Premises,1666,1779,1666,1779
440159,"Nikola Engineering, Inc.",50,Fiber to the Premises,120,180,120,180
440159,"Nikola Engineering, Inc.",70,Unlicensed Fixed Wireless,12401,14543,12401,14543
440162,Om Networks,50,Fiber to the Premises,152,377,152,377
440162,Om Networks,70,Unlicensed Fixed Wireless,857,1364,857,1364
440163,Ouachita Electric Cooperative/South Arkansas Telephone Company,50,Fiber to the Premises,7378,7850,7378,7850
440167,Ridge Tower Network LLC,50,Fiber to the Premises,22,25,22,25
440167,Ridge Tower Network LLC,70,Unlicensed Fixed Wireless,14807,16933,14807,16933
440170,Silo Communications,50,Fiber to the Premises,1279,1378,1276,1375
440170,Silo Communications,70,Unlicensed Fixed Wireless,617,627,600,610
440171,Sky Fi Inc.,70,Unlicensed Fixed Wireless,1289,1569,1289,1569
440172,"Sprocket Networks, Inc.",10,Copper,2,285,3,31
440172,"Sprocket Networks, Inc.",50,Fiber to the Premises,211,2086,243,1579
440174,Streamline LLC,72,LBR Fixed Wireless,8624,9107,8624,9107
440175,"SysTec Wireless Communications, LLC",70,Unlicensed Fixed Wireless,6316,6321,6316,6321
440179,Ts Network,70,Unlicensed Fixed Wireless,74130,95517,74130,95517
440183,"Vicinity Solutions, Inc.",70,Unlicensed Fixed Wireless,302,314,33,43
440186,Direct Management Company,10,Copper,3757,4079,3757,4079
440186,Direct Management Company,40,Cable,7167,7577,7167,7577
440186,Direct Management Company,50,Fiber to the Premises,30304,33941,87893,117384
440187,Boot State Technologies,70,Unlicensed Fixed Wireless,7014,7709,6994,7689
440187,Boot State Technologies,72,LBR Fixed Wireless,3986,4155,3986,4155
440193,iWi Communications,70,Unlicensed Fixed Wireless,59,59,0,0
440196,Quad State Internet LLC,50,Fiber to the Premises,2376,3195,2376,3195
440197,"Simple Fiber, LLC",50,Fiber to the Premises,162,688,171,669
440199,East Central Vermont Telecommunications District,50,Fiber to the Premises,25000,29460,25000,29460
440200,MHG Telco LLC,70,Unlicensed Fixed Wireless,167164,255218,167164,255218
440203,"Dialog Telecom, LLC",50,Fiber to the Premises,1081,1156,1081,1156
440203,"Dialog Telecom, LLC",71,Licensed Fixed Wireless,76793,83884,76793,83884
440204,Tel-Star Communications of Florida Inc.,50,Fiber to the Premises,3115,3889,0,0
450001,Federated Telephone Cooperative,50,Fiber to the Premises,11161,12575,11196,12612
450007,"9Stone, LLC",50,Fiber to the Premises,10,10,10,10
450007,"9Stone, LLC",70,Unlicensed Fixed Wireless,4322,4481,3991,4136
450007,"9Stone, LLC",71,Licensed Fixed Wireless,3,3,3,3
450012,"Altitude ISP, LLC",70,Unlicensed Fixed Wireless,8972,9906,8700,9620
450012,"Altitude ISP, LLC",72,LBR Fixed Wireless,3677,4549,3649,4519
450015,Ayva Limited,50,Fiber to the Premises,19,27,19,27
450015,Ayva Limited,70,Unlicensed Fixed Wireless,35548,64041,35548,64041
450023,"Camellia City Fiber, LLC",50,Fiber to the Premises,1757,2066,978,1948
450026,Central Rural Electric Cooperative,50,Fiber to the Premises,24948,26656,24948,26656
450027,"City of Buffalo, Minnesota",50,Fiber to the Premises,3160,4261,3160,4261
450028,"City of Pella, Iowa",50,Fiber to the Premises,3846,4823,3846,4823
450029,"Clear Creek Broadband, LLC",50,Fiber to the Premises,168,177,0,0
450029,"Clear Creek Broadband, LLC",72,LBR Fixed Wireless,2078,2274,1,1
450032,"CMA Wireless, LLC",70,Unlicensed Fixed Wireless,758,835,593,645
450032,"CMA Wireless, LLC",72,LBR Fixed Wireless,448,579,448,579
450038,Cookson Hills Electric Cooperative,50,Fiber to the Premises,18708,19707,18708,19707
450039,"Costnet, Inc.",50,Fiber to the Premises,48538,55949,48538,55949
450039,"Costnet, Inc.",70,Unlicensed Fixed Wireless,164114,236043,164114,236043
450041,Designs For Learning,70,Unlicensed Fixed Wireless,260,260,64,64
450044,"Eminent Technical Solutions, LLC",50,Fiber to the Premises,2309,2642,2309,2642
450044,"Eminent Technical Solutions, LLC",70,Unlicensed Fixed Wireless,14886,17366,12140,14255
450046,"Fast Wireless, LLC",70,Unlicensed Fixed Wireless,3250,3690,3250,3690
450047,"Fiber Broadband, Inc.",50,Fiber to the Premises,319,322,319,322
450048,"FiberFly, LLC",70,Unlicensed Fixed Wireless,18889,21500,18889,21500
450050,"Free Range Internet, LLC",70,Unlicensed Fixed Wireless,0,0,277,548
450050,"Free Range Internet, LLC",72,LBR Fixed Wireless,2136,2314,2137,2315
450051,Gascosage Electric Cooperative,50,Fiber to the Premises,4160,4338,443,505
450052,"Guadalupe Valley Electric Cooperative, Inc.",50,Fiber to the Premises,39590,40742,39590,40742
450052,"Guadalupe Valley Electric Cooperative, Inc.",70,Unlicensed Fixed Wireless,32518,39461,32518,39461
450052,"Guadalupe Valley Electric Cooperative, Inc.",71,Licensed Fixed Wireless,85235,91996,85235,91996
450052,"Guadalupe Valley Electric Cooperative, Inc.",72,LBR Fixed Wireless,124915,141168,124915,141168
450055,"IFN, LLC",50,Fiber to the Premises,1179,1531,1179,1531
450060,Johnson County Rural Electric Membership Cooperative,50,Fiber to the Premises,16076,19067,16076,19067
450061,JR Network PR LLC,70,Unlicensed Fixed Wireless,8062,8363,8062,8363
450063,Kosciusko Rural Electric Membership Cooperative ,50,Fiber to the Premises,18216,18953,18216,18953
