site_id,field,value,lat,lon,note,edited
site-d0cdc404e3,lon,-80.379800,25.796769,-80.379841,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the county 2D building footprint (Miami-Dade BuildingFootprint2D OBJECTID 660476, 8,043 m2) of the two-storey data-centre building at 11300 NW 25th Street - the centre of the data halls. The OSM footprint (way 294719909, county building ref 75136) centroid and the parcel centroid both fall within ~5 m of this point.. Was: The current dot (PeeringDB's coordinate) lies on the eastbound carriageway of NW 25th Street (OSM way 373232479, secondary road, 0 m off its centreline), inside the road right-of-way 6 m north of the front (north) lo",2026-09-19T00:00:00Z
site-d0cdc404e3,geo_precision,exact,25.796769,-80.379841,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the county 2D building footprint (Miami-Dade BuildingFootprint2D OBJECTID 660476, 8,043 m2) of the two-storey data-centre building at 11300 NW 25th Street - the centre of the data halls. The OSM footprint (way 294719909, county building ref 75136) centroid and the parcel centroid both fall within ~5 m of this point.. Was: The current dot (PeeringDB's coordinate) lies on the eastbound carriageway of NW 25th Street (OSM way 373232479, secondary road, 0 m off its centreline), inside the road right-of-way 6 m north of the front (north) lo",2026-09-19T00:00:00Z
site-d0cdc404e3,address,"11300 NW 25th Street, Sweetwater, FL 33172 (Property Appraiser situs: 11300 NW 25 ST, Sweetwater; trade listings give Miami or Doral)",25.796769,-80.379841,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the county 2D building footprint (Miami-Dade BuildingFootprint2D OBJECTID 660476, 8,043 m2) of the two-storey data-centre building at 11300 NW 25th Street - the centre of the data halls. The OSM footprint (way 294719909, county building ref 75136) centroid and the parcel centroid both fall within ~5 m of this point.. Was: The current dot (PeeringDB's coordinate) lies on the eastbound carriageway of NW 25th Street (OSM way 373232479, secondary road, 0 m off its centreline), inside the road right-of-way 6 m north of the front (north) lo",2026-09-19T00:00:00Z
site-d0cdc404e3,city,Sweetwater,25.796769,-80.379841,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of the county 2D building footprint (Miami-Dade BuildingFootprint2D OBJECTID 660476, 8,043 m2) of the two-storey data-centre building at 11300 NW 25th Street - the centre of the data halls. The OSM footprint (way 294719909, county building ref 75136) centroid and the parcel centroid both fall within ~5 m of this point.. Was: The current dot (PeeringDB's coordinate) lies on the eastbound carriageway of NW 25th Street (OSM way 373232479, secondary road, 0 m off its centreline), inside the road right-of-way 6 m north of the front (north) lo",2026-09-19T00:00:00Z
site-eaefc40982,lat,39.427380,39.428199,-75.018409,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the Phase 1 data hall (the one-story 129,622 sq ft DataOne building, roof visible in 19 Jun 2025 Maxar/Esri imagery) at 3963 S Lincoln Ave; the Phase 2 two-story expansion attaches to it on the side away from Lincoln Ave (SE). Was: The current dot sits on the eastern shoulder of S Lincoln Ave (a county road) at the campus frontage, 1.7 m outside the boundary of county parcel 0614_7503_46 (3989 S Lincoln Ave) - i.e. the geocoder dropped the street address in the road right-of-way. It is ~150 m WNW of the Phase 1 data hall centre (bearing",2026-09-19T00:00:00Z
site-eaefc40982,lon,-75.017030,39.428199,-75.018409,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the Phase 1 data hall (the one-story 129,622 sq ft DataOne building, roof visible in 19 Jun 2025 Maxar/Esri imagery) at 3963 S Lincoln Ave; the Phase 2 two-story expansion attaches to it on the side away from Lincoln Ave (SE). Was: The current dot sits on the eastern shoulder of S Lincoln Ave (a county road) at the campus frontage, 1.7 m outside the boundary of county parcel 0614_7503_46 (3989 S Lincoln Ave) - i.e. the geocoder dropped the street address in the road right-of-way. It is ~150 m WNW of the Phase 1 data hall centre (bearing",2026-09-19T00:00:00Z
site-eaefc40982,geo_precision,exact,39.428199,-75.018409,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the Phase 1 data hall (the one-story 129,622 sq ft DataOne building, roof visible in 19 Jun 2025 Maxar/Esri imagery) at 3963 S Lincoln Ave; the Phase 2 two-story expansion attaches to it on the side away from Lincoln Ave (SE). Was: The current dot sits on the eastern shoulder of S Lincoln Ave (a county road) at the campus frontage, 1.7 m outside the boundary of county parcel 0614_7503_46 (3989 S Lincoln Ave) - i.e. the geocoder dropped the street address in the road right-of-way. It is ~150 m WNW of the Phase 1 data hall centre (bearing",2026-09-19T00:00:00Z
site-eaefc40982,address,"3963 S Lincoln Ave, Vineland, NJ 08361 (Block 7503 Lot 35.01; campus also uses Lot 1.01 and, per the 2026 amended application, Lot 33.01)",39.428199,-75.018409,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the Phase 1 data hall (the one-story 129,622 sq ft DataOne building, roof visible in 19 Jun 2025 Maxar/Esri imagery) at 3963 S Lincoln Ave; the Phase 2 two-story expansion attaches to it on the side away from Lincoln Ave (SE). Was: The current dot sits on the eastern shoulder of S Lincoln Ave (a county road) at the campus frontage, 1.7 m outside the boundary of county parcel 0614_7503_46 (3989 S Lincoln Ave) - i.e. the geocoder dropped the street address in the road right-of-way. It is ~150 m WNW of the Phase 1 data hall centre (bearing",2026-09-19T00:00:00Z
site-eaefc40982,city,Vineland,39.428199,-75.018409,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the Phase 1 data hall (the one-story 129,622 sq ft DataOne building, roof visible in 19 Jun 2025 Maxar/Esri imagery) at 3963 S Lincoln Ave; the Phase 2 two-story expansion attaches to it on the side away from Lincoln Ave (SE). Was: The current dot sits on the eastern shoulder of S Lincoln Ave (a county road) at the campus frontage, 1.7 m outside the boundary of county parcel 0614_7503_46 (3989 S Lincoln Ave) - i.e. the geocoder dropped the street address in the road right-of-way. It is ~150 m WNW of the Phase 1 data hall centre (bearing",2026-09-19T00:00:00Z
site-277c7fde0e,lat,40.123826,40.123627,-82.943999,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single 16,000 sq ft data-centre building on Franklin County parcel 080-011573 (35 Collegeview Rd, rear lot behind 33 Collegeview Rd); OSM building footprint centroid, 12 m from the county auditor's parcel centroid (40.12393, -82.945645). Was: The current dot (40.123627, -82.943999) is the geocoder's address interpolation of ""35 Collegeview Rd"" along Collegeview Road: it sits in the road right-of-way of OSM way 21415429 (Collegeview Road), about 9 m west of the road centreline, just outside the east edge of parcel 080-002748 (39 Coll",2026-09-19T00:00:00Z
site-277c7fde0e,lon,-82.945660,40.123627,-82.943999,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single 16,000 sq ft data-centre building on Franklin County parcel 080-011573 (35 Collegeview Rd, rear lot behind 33 Collegeview Rd); OSM building footprint centroid, 12 m from the county auditor's parcel centroid (40.12393, -82.945645). Was: The current dot (40.123627, -82.943999) is the geocoder's address interpolation of ""35 Collegeview Rd"" along Collegeview Road: it sits in the road right-of-way of OSM way 21415429 (Collegeview Road), about 9 m west of the road centreline, just outside the east edge of parcel 080-002748 (39 Coll",2026-09-19T00:00:00Z
site-277c7fde0e,geo_precision,exact,40.123627,-82.943999,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single 16,000 sq ft data-centre building on Franklin County parcel 080-011573 (35 Collegeview Rd, rear lot behind 33 Collegeview Rd); OSM building footprint centroid, 12 m from the county auditor's parcel centroid (40.12393, -82.945645). Was: The current dot (40.123627, -82.943999) is the geocoder's address interpolation of ""35 Collegeview Rd"" along Collegeview Road: it sits in the road right-of-way of OSM way 21415429 (Collegeview Road), about 9 m west of the road centreline, just outside the east edge of parcel 080-002748 (39 Coll",2026-09-19T00:00:00Z
site-277c7fde0e,address,"35 Collegeview Rd, Westerville, OH 43081",40.123627,-82.943999,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single 16,000 sq ft data-centre building on Franklin County parcel 080-011573 (35 Collegeview Rd, rear lot behind 33 Collegeview Rd); OSM building footprint centroid, 12 m from the county auditor's parcel centroid (40.12393, -82.945645). Was: The current dot (40.123627, -82.943999) is the geocoder's address interpolation of ""35 Collegeview Rd"" along Collegeview Road: it sits in the road right-of-way of OSM way 21415429 (Collegeview Road), about 9 m west of the road centreline, just outside the east edge of parcel 080-002748 (39 Coll",2026-09-19T00:00:00Z
site-277c7fde0e,city,Westerville,40.123627,-82.943999,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single 16,000 sq ft data-centre building on Franklin County parcel 080-011573 (35 Collegeview Rd, rear lot behind 33 Collegeview Rd); OSM building footprint centroid, 12 m from the county auditor's parcel centroid (40.12393, -82.945645). Was: The current dot (40.123627, -82.943999) is the geocoder's address interpolation of ""35 Collegeview Rd"" along Collegeview Road: it sits in the road right-of-way of OSM way 21415429 (Collegeview Road), about 9 m west of the road centreline, just outside the east edge of parcel 080-002748 (39 Coll",2026-09-19T00:00:00Z
site-eb4a572344,lat,44.956670,44.9491,-74.8627,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of tax parcel 10.001-1-7.21 (417 County Route 42), the 67.8-acre industrial lot owned by ZeroC Data Centers LLC on which the Massena Planning Board approved the substation site plan for the 200 MW data centre. No data halls exist yet; the only structures are a small fenced compound of containers (the crypto-mining containers) beside the CR 42 frontage at about 44.9551, -74.8494. ZeroC also owns the adjoining 66.9-acre vacant lot 10.001-1-31.12 immediately to the north-east, so the full holding is ~134 acres.. Was: The current dot (44.949",2026-09-19T00:00:00Z
site-eb4a572344,lon,-74.851000,44.9491,-74.8627,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of tax parcel 10.001-1-7.21 (417 County Route 42), the 67.8-acre industrial lot owned by ZeroC Data Centers LLC on which the Massena Planning Board approved the substation site plan for the 200 MW data centre. No data halls exist yet; the only structures are a small fenced compound of containers (the crypto-mining containers) beside the CR 42 frontage at about 44.9551, -74.8494. ZeroC also owns the adjoining 66.9-acre vacant lot 10.001-1-31.12 immediately to the north-east, so the full holding is ~134 acres.. Was: The current dot (44.949",2026-09-19T00:00:00Z
site-eb4a572344,geo_precision,exact,44.9491,-74.8627,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of tax parcel 10.001-1-7.21 (417 County Route 42), the 67.8-acre industrial lot owned by ZeroC Data Centers LLC on which the Massena Planning Board approved the substation site plan for the 200 MW data centre. No data halls exist yet; the only structures are a small fenced compound of containers (the crypto-mining containers) beside the CR 42 frontage at about 44.9551, -74.8494. ZeroC also owns the adjoining 66.9-acre vacant lot 10.001-1-31.12 immediately to the north-east, so the full holding is ~134 acres.. Was: The current dot (44.949",2026-09-19T00:00:00Z
site-eb4a572344,address,"417 County Route 42, Massena, NY 13662",44.9491,-74.8627,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of tax parcel 10.001-1-7.21 (417 County Route 42), the 67.8-acre industrial lot owned by ZeroC Data Centers LLC on which the Massena Planning Board approved the substation site plan for the 200 MW data centre. No data halls exist yet; the only structures are a small fenced compound of containers (the crypto-mining containers) beside the CR 42 frontage at about 44.9551, -74.8494. ZeroC also owns the adjoining 66.9-acre vacant lot 10.001-1-31.12 immediately to the north-east, so the full holding is ~134 acres.. Was: The current dot (44.949",2026-09-19T00:00:00Z
site-eb4a572344,city,Massena,44.9491,-74.8627,"misplaced-dot sweep 2026-09-19, skeptic-upheld: Centroid of tax parcel 10.001-1-7.21 (417 County Route 42), the 67.8-acre industrial lot owned by ZeroC Data Centers LLC on which the Massena Planning Board approved the substation site plan for the 200 MW data centre. No data halls exist yet; the only structures are a small fenced compound of containers (the crypto-mining containers) beside the CR 42 frontage at about 44.9551, -74.8494. ZeroC also owns the adjoining 66.9-acre vacant lot 10.001-1-31.12 immediately to the north-east, so the full holding is ~134 acres.. Was: The current dot (44.949",2026-09-19T00:00:00Z
site-73f6405ec8,lat,35.965903,35.965586,-83.921438,"misplaced-dot sweep 2026-09-19, skeptic-upheld: KGIS primary address point for 500 W Summit Hill Dr, labelled 'Summer Place Tower': the office block at the north (Summit Hill Dr) end of the one-structure Summer Place garage/office complex on parcel 094LC019, which holds the former Digital Crossing / Nexus / Peace Communications (now Scipio Technologies) colocation suite (~12,000 sq ft on two floors). Was: The current dot is not wrong: it lands inside the same lot, KGIS parcel 094LC019 (500 W Summit Hill Dr, 'Center City Redev Summit Hill Garage & Land', 1.31 ac, owner of record United States o",2026-09-19T00:00:00Z
site-73f6405ec8,lon,-83.921648,35.965586,-83.921438,"misplaced-dot sweep 2026-09-19, skeptic-upheld: KGIS primary address point for 500 W Summit Hill Dr, labelled 'Summer Place Tower': the office block at the north (Summit Hill Dr) end of the one-structure Summer Place garage/office complex on parcel 094LC019, which holds the former Digital Crossing / Nexus / Peace Communications (now Scipio Technologies) colocation suite (~12,000 sq ft on two floors). Was: The current dot is not wrong: it lands inside the same lot, KGIS parcel 094LC019 (500 W Summit Hill Dr, 'Center City Redev Summit Hill Garage & Land', 1.31 ac, owner of record United States o",2026-09-19T00:00:00Z
